place_id,name,city,query_category,source_query,primary_type,address,latitude,longitude,rating,user_rating_count,price_level,google_maps_uri,is_food,is_tourist_spot
ChIJJzCubUC1bTkRnBti-bFzrx0,STORE IN JAIPUR,Jaipur,tourist_spot,shopping markets,clothing_store,"B-4/179 Opposite Chitrakoot Stadium, Chitrakoot, Jaipur, Rajasthan 302021",26.9012843,75.7337752,3.6,300,,https://maps.google.com/?cid=2139055556254636956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True
ChIJdUN8eMSxbTkREtUMihurlVc,Shopping By Nameera,Jaipur,tourist_spot,shopping markets,shopping_mall,"149, Mohalla Billochiyan, Bilo Diyan Mohalla, Bas Badanpura, Jaipur, Rajasthan 302002",26.9335992,75.8445006,5.0,29,,https://maps.google.com/?cid=6311138587598181650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True
ChIJf8f15c-1bTkRqbZzJi0keoM,Sanganer market,Jaipur,tourist_spot,shopping markets,market,"117, Ajmer Rd, Laxmi Colony, Ganpati Nagar, Tonk Phatak, Jaipur, Rajasthan 302006",26.87982,75.7986008,4.2,53,,https://maps.google.com/?cid=9473924542464505513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True
ChIJbX8bzJm1bTkRDsom09zdqtc,Ganpati Plaza B.116-j M N communication,Jaipur,tourist_spot,shopping markets,shopping_mall,"Mirza Ismail Rd, Nangal Jaisabohra, Sindhi Camp, Jaipur, Rajasthan 302001",26.9191184,75.7988968,4.2,6776,,https://maps.google.com/?cid=15540477404700396046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True
ChIJhd3BQEmxbTkRklY1_w4_Qfk,Govindam Retreat,Jaipur,food,best local food restaurants,restaurant,"First Floor, All Rajasthan Shilp Gram Udyog, Rajamal Ka Talab Rd, near Govind Dev Ji Temple, above All Rajasthan Shilp Gram Udyog, Gangori Bazaar, Brahampuri, Kanwar Nagar, Jaipur, Rajasthan 302002",26.9288767,75.8255344,4.4,8838,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17960706122574026386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJQzuEigK0bTkRnCgFaNHJOiU,Thali And More,Jaipur,food,best local food restaurants,north_indian_restaurant,"1st floor plot no, C 46, Sarojini Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9109283,75.80547179999999,4.4,8636,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2682678429283068060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJO5LVSdC1bTkRvmMtCTrtt3E,Rasraj Restaurant By Farmacy,Jaipur,food,best local food restaurants,restaurant,"Hathroi market, 5, Ajmer Rd, Patel Colony, Jaipur, Rajasthan 302001",26.9152742,75.7969036,4.9,783,,https://maps.google.com/?cid=8194278880541762494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJERP0VLG2bTkRrVzfUlilTMg,Handi restaurant jaipur,Jaipur,food,best local food restaurants,restaurant,"Mirza Ismail Rd, opp. GPO, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9168891,75.8039984,4.1,12760,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14433092704581672109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ0RfdzAK0bTkRIyPIfI-iC7s,Suvarna Mahal,Jaipur,food,best local food restaurants,north_indian_restaurant,"RAMBAGH PALACE, Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.898130899999998,75.80823989999999,4.7,3938,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=13478045046993855267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJQ0SQ60ezbTkRybaDtH1tUew,Rajasthane kitchen,Jaipur,food,best local food restaurants,north_indian_restaurant,"khandla house, B-20, Shiv Marg, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016",26.9274953,75.79629109999999,4.9,303,,https://maps.google.com/?cid=17028512052731426505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ14Rijwa0bTkRrR4f8zPo_CI,Jaipur Modern - Store & Kitchen,Jaipur,food,best local food restaurants,restaurant,"51, Dhuleshwar Garden, Sardar Patel Marg, near Kotak Bank, C Scheme, Jaipur, Rajasthan 302001",26.914000899999998,75.7988414,4.4,1599,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2521145201240514221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJzxpcTUK3bTkR_0uU7Jv-uFI,Ratnika - A Vegetarian Restaurant,Jaipur,food,best local food restaurants,indian_restaurant,"Ratnawali - A Vegetarian Heritage Hotel, B-12, Mirza Ismail Rd, near Paanch Batti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001",26.9178897,75.8115651,4.7,619,,https://maps.google.com/?cid=5960794052467379199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJn-pcyea3bTkR4K-wjKseidE,Masala Chowk,Jaipur,food,best local food restaurants,food_court,"Ram Niwas Bagh, Rina Rd, Ram Niwas Garden, Bardia Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9102854,75.820617,4.3,17082,,https://maps.google.com/?cid=15098632947884928992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
